"user";"revenue";"units";"ls.date";"tsls";"rating";"ttp";"total.sessions";"completed";"completed.post";"win.rate";"tries";"device";"tbs";"tsad"
3656;"NULL";"NULL";"2015-05-26";"107298";-1;13;1;"0.133333333333";"0.177777777778";"NULL";"NULL";"ipad";"NULL";107312
5898;"NULL";"NULL";"2015-05-27";"29615";0;3999;13;"0.444444444444";"0.444444444444";"0.52380952381";"21.0";"iphone";"8088.66666667";127567
9975;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"NULL";"NULL";"iphone";"NULL";105008
9866;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";204065
439;"NULL";"NULL";"2015-05-27";"10865";0;5604;3;"0.444444444444";"0.555555555556";"0.846153846154";"13.0";"iphone";"7070.5";26501
4909;"NULL";"NULL";"2015-05-25";"184021";0;145;2;"0.177777777778";"0.177777777778";"0.333333333333";"6.0";"iphone";"10206.0";184167
7009;"NULL";"NULL";"2015-05-26";"168151";1;446;3;"0.266666666667";"0.266666666667";"0.571428571429";"7.0";"iphone";"764.0";169213
8611;"NULL";"NULL";"2015-05-25";"191155";0;2023;5;"0.4";"0.4";"0.9375";"16.0";"ipad";"20878.5";197399
5339;"NULL";"NULL";"2015-05-26";"94296";0;3192;14;"0.488888888889";"0.488888888889";"0.789473684211";"19.0";"iphone";"2704.30769231";130469
2465;"NULL";"NULL";"2015-05-27";"9876";0;3383;6;"0.222222222222";"0.555555555556";"0.571428571429";"7.0";"iphone";"22230.6";121594
9049;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"NULL";137911
3615;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.177777777778";"0.177777777778";"0.333333333333";"3.0";"iphone";"NULL";228243
2139;"NULL";"NULL";"2015-05-25";"207710";0;81;2;"0.177777777778";"0.177777777778";"0.5";"4.0";"iphone";"3020.0";207792
456;"NULL";"NULL";"2015-05-26";"166618";0;638;2;"0.288888888889";"0.288888888889";"0.833333333333";"6.0";"ipad";"82680.0";167257
9684;"NULL";"NULL";"2015-05-26";"165151";-1;145;2;"0.155555555556";"0.155555555556";"0.5";"2.0";"iphone";"43838.0";165297
1481;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipad";"NULL";191275
5022;"NULL";"NULL";"2015-05-25";"194504";-1;3;2;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"23.0";194508
7980;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";87667
3336;"NULL";"NULL";"2015-05-27";"38210";0;3321;5;"0.222222222222";"0.222222222222";"0.125";"24.0";"iphone";"31215.0";163557
6885;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipad";"NULL";100846
2400;"NULL";"NULL";"2015-05-25";"198329";-1;244;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"iphone";"NULL";198574
6415;"NULL";"NULL";"2015-05-26";"168920";0;4710;2;"0.222222222222";"0.222222222222";"0.606060606061";"33.0";"ipad";"6086.0";178025
8906;"NULL";"NULL";"2015-05-25";"192693";0;1061;2;"0.4";"0.4";"0.909090909091";"11.0";"iphone";"46848.0";193755
5072;"NULL";"NULL";"2015-05-27";"14951";0;2347;6;"0.4";"0.4";"0.944444444444";"18.0";"ipad";"36352.0";196951
5982;"NULL";"NULL";"2015-05-27";"39361";0;1086;3;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"2409.0";42795
5215;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.4";"5.0";"ipad";"NULL";45512
4241;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";144468
9463;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";59054
6848;"NULL";"NULL";"2015-05-25";"187882";0;296;2;"0.222222222222";"0.222222222222";"0.4";"5.0";"ipad";"438.0";188179
2561;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.333333333333";"3.0";"ipad";"NULL";145731
6502;"NULL";"NULL";"2015-05-27";"13988";0;1015;5;"0.4";"0.444444444444";"0.818181818182";"11.0";"iphone";"2415.75";21600
1012;"NULL";"NULL";"2015-05-25";"189804";0;412;2;"0.333333333333";"0.333333333333";"0.888888888889";"9.0";"iphone";"25361.0";190217
9359;"NULL";"NULL";"2015-05-26";"93112";-1;75;2;"0.177777777778";"0.177777777778";"0.333333333333";"3.0";"iphone";"126.0";93188
3164;"NULL";"NULL";"2015-05-25";"195495";0;1866;2;"0.4";"0.4";"0.909090909091";"11.0";"ipad";"9188.0";205101
7758;"NULL";"NULL";"2015-05-26";"146400";-1;30;3;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"27.0";146450
6348;"NULL";"NULL";"2015-05-26";"107914";0;5209;6;"0.666666666667";"0.666666666667";"0.730769230769";"26.0";"ipad";"17034.4";184181
3779;"NULL";"NULL";"NULL";"NULL";-1;0;1;"NULL";"0.222222222222";"NULL";"NULL";"ipad";"NULL";151452
9405;"NULL";"NULL";"2015-05-27";"6999";0;2084;1;"0.288888888889";"0.444444444444";"0.777777777778";"9.0";"iphone";"NULL";9084
6602;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.288888888889";"0.288888888889";"0.7";"10.0";"iphone";"NULL";142744
9505;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";48009
5971;"NULL";"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"iphone";"NULL";73071
5396;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.6";"5.0";"iphone";"NULL";30634
1974;"NULL";"NULL";"2015-05-27";"35265";-1;323;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";35589
6308;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";34352
7695;"NULL";"NULL";"2015-05-27";"25174";0;7214;5;"0.422222222222";"0.511111111111";"0.583333333333";"60.0";"ipod";"11793.75";73107
9147;"NULL";"NULL";"2015-05-27";"4866";0;10059;26;"0.222222222222";"0.222222222222";"0.6";"5.0";"iphone";"2395.92";64681
5413;"NULL";"NULL";"2015-05-26";"161475";0;1546;1;"0.333333333333";"0.333333333333";"0.8";"10.0";"iphone";"NULL";163022
2251;"NULL";"NULL";"2015-05-27";"15297";0;3983;9;"0.444444444444";"0.444444444444";"0.516129032258";"31.0";"iphone";"12632.625";116936
2755;"NULL";"NULL";"2015-05-27";"17152";0;22863;44;"0.888888888889";"0.888888888889";"0.453333333333";"75.0";"iphone";"5535.86046512";255968
5446;"NULL";"NULL";"2015-05-27";"16375";0;2625;2;"0.4";"0.444444444444";"0.608695652174";"23.0";"iphone";"8097.0";25902
4344;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.333333333333";"0.333333333333";"0.857142857143";"7.0";"iphone";"NULL";146360
7739;"NULL";"NULL";"2015-05-26";"109232";0;4175;1;"0.377777777778";"0.377777777778";"0.642857142857";"14.0";"ipad";"NULL";113408
8917;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.5";"4.0";"ipad";"NULL";120370
1674;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"ipod";"NULL";92445
7821;"NULL";"NULL";"2015-05-26";"89446";0;2511;7;"0.333333333333";"0.333333333333";"0.7";"10.0";"ipad";"13746.3333333";165634
6288;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"NULL";74605
7219;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.8";"5.0";"iphone";"NULL";213355
1096;"NULL";"NULL";"2015-05-27";"76963";-1;175;1;"0.155555555556";"0.177777777778";"1.0";"2.0";"iphone";"NULL";77139
5760;"NULL";"NULL";"2015-05-27";"23248";0;16;3;"0.288888888889";"0.288888888889";"0.8";"10.0";"iphone";"33.5";23282
5576;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";180108
1102;"NULL";"NULL";"2015-05-27";"1839";0;246;2;"0.177777777778";"0.222222222222";"1.0";"3.0";"iphone";"49.0";2125
4590;"NULL";"NULL";"2015-05-25";"217831";0;468;2;"0.177777777778";"0.177777777778";"0.333333333333";"6.0";"iphone";"541.0";218300
1690;"NULL";"NULL";"2015-05-25";"200401";0;436;2;"0.266666666667";"0.266666666667";"0.8";"5.0";"ipad";"457.0";200838
374;"NULL";"NULL";"2015-05-26";"106909";0;468;1;"0.155555555556";"0.155555555556";"0.5";"4.0";"iphone";"NULL";107378
4907;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";19199
6708;"NULL";"NULL";"2015-05-26";"132577";1;241;2;"0.288888888889";"0.288888888889";"0.636363636364";"11.0";"ipad";"319.0";132819
8750;"NULL";"NULL";"2015-05-27";"23091";1;7668;14;"0.6";"0.688888888889";"0.666666666667";"27.0";"iphone";"14534.7692308";212685
9551;"NULL";"NULL";"2015-05-27";"20130";0;367;1;"0.266666666667";"0.288888888889";"0.571428571429";"7.0";"iphone";"NULL";20498
1238;"NULL";"NULL";"2015-05-27";"27410";0;2868;2;"0.333333333333";"0.4";"0.727272727273";"11.0";"iphone";"134184.0";162759
8303;"NULL";"NULL";"2015-05-27";"19324";-1;235;1;"0.155555555556";"0.4";"0.5";"2.0";"iphone";"NULL";19560
2104;"NULL";"NULL";"2015-05-27";"30446";0;834;1;"0.288888888889";"0.311111111111";"0.888888888889";"9.0";"iphone";"NULL";31281
1602;"NULL";"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"ipod";"NULL";32112
5999;"NULL";"NULL";"2015-05-27";"56910";0;4704;3;"0.511111111111";"0.511111111111";"0.590909090909";"22.0";"ipad";"12659.0";71469
9416;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"NULL";199651
9424;"NULL";"NULL";"2015-05-27";"45532";-1;190;1;"0.133333333333";"0.133333333333";"0.5";"2.0";"iphone";"NULL";45723
2595;"NULL";"NULL";"2015-05-27";"12948";0;9173;15;"0.711111111111";"0.888888888889";"0.724137931034";"29.0";"iphone";"12668.1428571";190434
6085;"NULL";"NULL";"2015-05-27";"1027";0;5081;5;"0.444444444444";"0.733333333333";"0.631578947368";"19.0";"ipad";"21536.0";89983
965;"NULL";"NULL";"2015-05-25";"187689";0;2351;8;"0.288888888889";"0.288888888889";"0.416666666667";"24.0";"iphone";"1900.57142857";197087
6175;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"0.857142857143";"7.0";"iphone";"NULL";52742
7694;"NULL";"NULL";"2015-05-26";"109176";0;970;4;"0.311111111111";"0.466666666667";"0.888888888889";"9.0";"iphone";"14275.3333333";152276
7997;"NULL";"NULL";"2015-05-26";"123578";0;350;2;"0.222222222222";"0.222222222222";"0.5";"8.0";"iphone";"447.0";123929
4691;"NULL";"NULL";"2015-05-26";"102180";-1;174;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";102355
6589;"NULL";"NULL";"2015-05-27";"20756";0;592;5;"0.288888888889";"0.288888888889";"0.846153846154";"13.0";"ipad";"642.75";23235
7583;"NULL";"NULL";"2015-05-27";"60861";0;11233;13;"0.888888888889";"1.11111111111";"0.575342465753";"73.0";"iphone";"7420.58333333";149913
8344;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";85940
3808;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";9656
7734;"NULL";"NULL";"2015-05-26";"116238";-1;185;2;"0.155555555556";"0.155555555556";"0.333333333333";"3.0";"iphone";"7835.0";116424
6445;"NULL";"NULL";"2015-05-25";"175064";0;2748;4;"0.4";"0.533333333333";"0.541666666667";"24.0";"ipod";"10479.3333333";207165
118;"NULL";"NULL";"2015-05-27";"37014";0;10130;32;"0.288888888889";"0.333333333333";"0.246753246753";"77.0";"ipad";"2885.93548387";126537
8031;"NULL";"NULL";"2015-05-25";"185034";0;8607;4;"0.288888888889";"0.288888888889";"0.285714285714";"21.0";"ipad";"56828.3333333";195867
8688;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";233627
8730;"NULL";"NULL";"2015-05-25";"193392";0;68;2;"0.222222222222";"0.222222222222";"0.5";"6.0";"ipad";"97.0";193461
9327;"NULL";"NULL";"2015-05-25";"205586";0;861;1;"0.177777777778";"0.177777777778";"0.25";"8.0";"ipad";"NULL";206448
1850;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.311111111111";"0.311111111111";"0.916666666667";"12.0";"iphone";"NULL";75715
5531;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";196060
2407;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";146896
935;"NULL";"NULL";"2015-05-25";"202207";0;2375;2;"0.444444444444";"0.444444444444";"0.909090909091";"11.0";"ipad";"1293.0";205124
1328;"NULL";"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"iphone";"NULL";47879
9632;"NULL";"NULL";"2015-05-27";"80436";1;1733;4;"0.333333333333";"0.333333333333";"0.888888888889";"9.0";"iphone";"29645.3333333";169617
4496;"NULL";"NULL";"2015-05-25";"189841";-1;4;2;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"40.0";189846
7952;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.444444444444";"0.444444444444";"1.0";"8.0";"iphone";"NULL";162569
7569;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.311111111111";"0.311111111111";"0.888888888889";"9.0";"iphone";"NULL";28656
5183;"NULL";"NULL";"2015-05-26";"118002";1;999;5;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"33075.25";250386
9309;"NULL";"NULL";"2015-05-25";"187575";0;1946;2;"0.4";"0.4";"0.833333333333";"12.0";"ipad";"90930.0";189522
362;"NULL";"NULL";"2015-05-27";"47615";0;989;4;"0.4";"0.4";"0.722222222222";"18.0";"ipad";"31052.0";110864
8070;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";206709
1245;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";247594
1946;"NULL";"NULL";"2015-05-27";"21207";0;4102;6;"0.511111111111";"0.733333333333";"0.615384615385";"26.0";"iphone";"16865.2";106993
9935;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.666666666667";"3.0";"iphone";"NULL";18955
2059;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";206924
9022;"NULL";"NULL";"2015-05-26";"108713";1;4529;4;"0.4";"0.444444444444";"0.4";"20.0";"iphone";"14281.6666667";151996
5686;"NULL";"NULL";"2015-05-25";"180960";0;3120;3;"0.444444444444";"0.511111111111";"0.695652173913";"23.0";"ipad";"28116.0";238499
4678;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";191008
3893;"NULL";"NULL";"2015-05-25";"191420";0;2398;3;"0.333333333333";"0.333333333333";"0.866666666667";"15.0";"iphone";"6507.5";193884
5685;"NULL";"NULL";"2015-05-27";"71067";0;10763;67;"0.777777777778";"0.888888888889";"0.584905660377";"53.0";"iphone";"2673.95454545";247599
5376;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";111882
7280;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";45522
8597;"NULL";"NULL";"2015-05-27";"49772";0;29;2;"0.177777777778";"0.177777777778";"0.5";"4.0";"iphone";"40.0";49802
2473;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipad";"NULL";37597
9996;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";44035
1455;"NULL";"NULL";"2015-05-26";"91553";0;108;2;"0.222222222222";"0.222222222222";"0.833333333333";"6.0";"ipad";"975.0";91662
8200;"NULL";"NULL";"2015-05-26";"92553";0;3225;2;"0.444444444444";"0.444444444444";"0.785714285714";"14.0";"ipad";"79349.0";173363
6948;"NULL";"NULL";"2015-05-26";"103066";0;9323;10;"0.888888888889";"1.11111111111";"0.612244897959";"49.0";"iphone";"2255.66666667";124008
2331;"NULL";"NULL";"2015-05-25";"252746";-1;21;2;"NULL";"0.133333333333";"NULL";"NULL";"iphone";"1634.0";254387
8395;"NULL";"NULL";"2015-05-27";"26517";0;4581;8;"0.511111111111";"0.511111111111";"0.576271186441";"59.0";"iphone";"31075.4285714";243988
8404;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"2.0";"iphone";"NULL";164129
4366;"NULL";"NULL";"2015-05-26";"120150";0;1399;4;"0.333333333333";"0.333333333333";"0.909090909091";"11.0";"ipad";"70452.6666667";239757
7496;"NULL";"NULL";"2015-05-27";"20962";0;3293;5;"0.444444444444";"0.511111111111";"0.923076923077";"13.0";"iphone";"26427.25";127007
5280;"NULL";"NULL";"2015-05-27";"77060";0;0;2;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipad";"43.0";77061
2709;"NULL";"NULL";"2015-05-26";"108977";-1;1123;2;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipad";"916.0";110148
1803;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"0.5";"2.0";"ipad";"NULL";107753
4960;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.6";"5.0";"iphone";"NULL";169209
1549;"NULL";"NULL";"2015-05-27";"18080";0;4020;3;"0.266666666667";"0.444444444444";"0.6";"10.0";"iphone";"86775.5";192149
1664;"NULL";"NULL";"2015-05-27";"4636";-1;1298;8;"0.222222222222";"0.444444444444";"0.25";"16.0";"ipad";"16761.5714286";221794
9354;"NULL";"NULL";"2015-05-27";"2641";0;25932;15;"0.888888888889";"1.0";"0.545454545455";"55.0";"iphone";"13855.2857143";196617
7723;"NULL";"NULL";"2015-05-27";"30910";0;6164;4;"0.488888888889";"0.555555555556";"0.652173913043";"23.0";"iphone";"57061.6666667";204897
6397;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";107258
542;"NULL";"NULL";"2015-05-26";"160328";-1;134;2;"0.177777777778";"0.177777777778";"0.333333333333";"3.0";"iphone";"63268.0";160463
534;"NULL";"NULL";"2015-05-26";"128904";0;119;3;"0.222222222222";"0.222222222222";"0.75";"4.0";"ipad";"46252.5";129047
3284;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"0.357142857143";"14.0";"ipad";"NULL";73066
4553;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.5";"4.0";"iphone";"NULL";190617
9455;"NULL";"NULL";"2015-05-26";"159069";-1;183;3;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"46765.0";159357
4114;"NULL";"NULL";"2015-05-27";"5235";-1;1554;3;"0.377777777778";"0.4";"0.346153846154";"26.0";"ipod";"10090.0";26782
6084;"NULL";"NULL";"2015-05-25";"209913";-1;322;2;"0.155555555556";"0.222222222222";"1.0";"2.0";"iphone";"3361.0";213277
6325;"NULL";"NULL";"2015-05-27";"8200";0;1300;5;"0.288888888889";"0.288888888889";"0.636363636364";"11.0";"iphone";"2292.75";17351
3423;"NULL";"NULL";"2015-05-25";"216148";0;548;2;"0.177777777778";"0.177777777778";"0.375";"8.0";"iphone";"27759.0";216697
6873;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipod";"NULL";85456
134;"NULL";"NULL";"NULL";"NULL";0;0;2;"0.177777777778";"0.177777777778";"1.0";"4.0";"iphone";"162743.0";207701
4738;"NULL";"NULL";"2015-05-25";"187675";1;1185;3;"0.222222222222";"0.222222222222";"0.833333333333";"6.0";"iphone";"19415.0";208275
9216;"NULL";"NULL";"2015-05-27";"5224";0;4288;8;"0.444444444444";"0.444444444444";"0.7";"20.0";"iphone";"13534.5714286";99972
2937;"NULL";"NULL";"2015-05-26";"167645";0;318;1;"0.155555555556";"0.155555555556";"0.666666666667";"3.0";"iphone";"NULL";167964
8052;"NULL";"NULL";"2015-05-26";"115616";0;4399;3;"0.333333333333";"0.444444444444";"0.416666666667";"12.0";"iphone";"69589.0";255383
9849;"NULL";"NULL";"2015-05-27";"44182";0;2693;7;"0.333333333333";"0.333333333333";"0.35";"20.0";"iphone";"15547.3333333";137712
9382;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";94131
9062;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.377777777778";"0.377777777778";"0.7";"20.0";"iphone";"NULL";203315
5881;"NULL";"NULL";"2015-05-27";"3826";0;1292;4;"0.333333333333";"0.444444444444";"0.7";"10.0";"iphone";"4382.0";17332
1134;"NULL";"NULL";"2015-05-27";"81918";0;2712;4;"0.444444444444";"0.444444444444";"1.0";"11.0";"iphone";"56152.6666667";251441
8547;"NULL";"NULL";"2015-05-27";"14877";0;1943;3;"0.355555555556";"0.555555555556";"0.666666666667";"12.0";"iphone";"82647.0";181590
2497;"NULL";"NULL";"2015-05-27";"3653";-1;198;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";3852
737;"NULL";"NULL";"2015-05-25";"186993";1;3531;8;"0.333333333333";"0.333333333333";"0.346153846154";"26.0";"iphone";"10577.2857143";200343
5430;"NULL";"NULL";"2015-05-26";"136789";-1;158;4;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"1166.66666667";139014
3707;"NULL";"NULL";"2015-05-27";"20929";0;1816;2;"0.311111111111";"0.4";"0.666666666667";"18.0";"ipad";"87947.0";109157
1656;"NULL";"NULL";"2015-05-27";"46099";0;753;1;"0.222222222222";"0.4";"1.0";"3.0";"iphone";"NULL";46853
9953;"NULL";"NULL";"2015-05-27";"72337";0;1029;4;"0.266666666667";"0.555555555556";"0.857142857143";"7.0";"iphone";"2247.66666667";79491
9989;"NULL";"NULL";"2015-05-25";"194867";0;539;3;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"43787.5";196010
7960;"NULL";"NULL";"2015-05-25";"194820";0;1689;7;"0.311111111111";"0.311111111111";"0.714285714286";"14.0";"iphone";"2153.0";207629
3961;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipod";"NULL";194791
1520;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.222222222222";"1.0";"3.0";"ipad";"NULL";60615
17;"NULL";"NULL";"2015-05-26";"140251";-1;21;1;"0.133333333333";"0.222222222222";"NULL";"NULL";"ipad";"NULL";140273
2739;"NULL";"NULL";"2015-05-26";"99264";0;6577;8;"0.666666666667";"0.666666666667";"0.529411764706";"34.0";"iphone";"24810.0";215335
2228;"NULL";"NULL";"2015-05-27";"81375";0;3604;7;"0.444444444444";"0.466666666667";"0.916666666667";"12.0";"iphone";"15246.6666667";172957
3311;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"1.0";"3.0";"iphone";"NULL";79813
884;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.2";"0.2";"0.75";"4.0";"iphone";"NULL";95156
1875;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.75";"4.0";"ipad";"NULL";30254
8020;"NULL";"NULL";"2015-05-27";"34404";0;1477;4;"0.311111111111";"0.511111111111";"0.8";"15.0";"iphone";"29218.3333333";122342
8062;"NULL";"NULL";"2015-05-26";"93607";0;3819;2;"0.444444444444";"0.444444444444";"1.0";"11.0";"iphone";"20259.0";115481
6194;"NULL";"NULL";"2015-05-25";"209241";1;136;2;"0.155555555556";"0.155555555556";"0.666666666667";"3.0";"iphone";"159.0";209378
5394;"NULL";"NULL";"2015-05-27";"9815";0;380;2;"0.177777777778";"0.177777777778";"0.75";"4.0";"iphone";"6105.0";10196
1087;"NULL";"NULL";"2015-05-27";"57776";-1;767;3;"0.155555555556";"0.155555555556";"0.272727272727";"11.0";"iphone";"23892.0";97960
1376;"NULL";"NULL";"2015-05-26";"98349";0;2696;11;"0.222222222222";"0.222222222222";"0.333333333333";"9.0";"iphone";"19293.7";205384
9529;"NULL";"NULL";"2015-05-26";"139016";1;858;3;"0.266666666667";"0.266666666667";"0.714285714286";"7.0";"iphone";"14283.0";167432
512;"NULL";"NULL";"2015-05-27";"3160";0;1509;3;"0.288888888889";"0.288888888889";"0.857142857143";"7.0";"iphone";"644.5";4968
6210;"NULL";"NULL";"2015-05-27";"3708";0;4855;8;"0.4";"0.888888888889";"0.666666666667";"30.0";"iphone";"2386.71428571";21426
5790;"NULL";"NULL";"2015-05-26";"94063";0;6091;4;"0.222222222222";"0.333333333333";"0.6";"5.0";"ipad";"3092.33333333";103343
7088;"NULL";"NULL";"2015-05-27";"11619";0;7613;11;"0.333333333333";"0.333333333333";"0.666666666667";"12.0";"iphone";"18520.5";197040
1335;"NULL";"NULL";"2015-05-27";"6214";1;677;3;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"266.0";7170
1289;"NULL";"NULL";"2015-05-26";"165033";0;52;2;"0.155555555556";"0.155555555556";"0.4";"5.0";"iphone";"49257.0";165086
6686;"NULL";"NULL";"2015-05-27";"62277";0;2358;8;"0.222222222222";"0.222222222222";"0.214285714286";"14.0";"ipad";"28442.2857143";224589
9041;"NULL";"NULL";"2015-05-27";"24511";0;9419;20;"0.622222222222";"0.622222222222";"0.634615384615";"104.0";"iphone";"5078.63157895";121055
2003;"NULL";"NULL";"2015-05-26";"146823";-1;372;2;"0.155555555556";"0.155555555556";"0.5";"2.0";"ipad";"408.0";147196
9241;"NULL";"NULL";"2015-05-27";"38896";0;1821;6;"0.266666666667";"0.288888888889";"0.352941176471";"17.0";"iphone";"33896.8";208704
9368;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.2";"0.2";"0.75";"4.0";"ipad";"NULL";47812
5961;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";2908
436;"NULL";"NULL";"2015-05-27";"22356";0;5399;18;"0.622222222222";"0.888888888889";"0.72972972973";"37.0";"iphone";"5181.29411765";111247
